#X	Z	log_Rho	Rho
17.50	-29.20	1.76	57.69	
17.50	-31.16	1.74	54.79	
17.50	-33.22	1.72	52.66	
17.50	-35.38	1.71	51.22	
17.50	-37.65	1.70	50.40	
17.50	-40.03	1.70	50.12	
17.50	-42.53	1.70	50.33	
17.50	-45.16	1.71	50.96	
17.50	-47.92	1.72	51.96	
17.50	-50.81	1.73	53.23	
17.50	-53.85	1.74	54.71	
17.50	-57.05	1.75	55.89	
17.50	-60.40	1.75	56.29	
20	0	1.71	50.72	
20	-0.50	1.70	50.68	
20	-1.02	1.71	51.17	
20	-1.58	1.73	53.23	
20	-2.16	1.76	57.60	
20	-2.76	1.81	64.74	
20	-3.40	1.87	74.87	
20	-4.07	1.94	87.99	
20	-4.77	2.02	103.69	
20	-5.51	2.08	121.13	
20	-6.29	2.14	138.92	
20	-7.10	2.19	155.35	
20	-7.96	2.23	168.62	
20	-8.86	2.25	177.29	
20	-9.80	2.26	180.51	
20	-10.79	2.25	178.27	
20	-11.83	2.23	171.26	
20	-12.92	2.21	160.70	
20	-14.07	2.17	147.94	
20	-15.27	2.13	134.28	
20	-16.53	2.08	120.72	
20	-17.86	2.03	107.98	
20	-19.25	1.98	96.47	
20	-20.72	1.94	86.38	
20	-22.25	1.89	77.74	
20	-23.86	1.85	70.48	
20	-25.56	1.81	64.50	
20	-27.33	1.78	59.65	
20	-29.20	1.75	55.82	
20	-31.16	1.72	52.89	
20	-33.22	1.71	50.75	
20	-35.38	1.69	49.32	
20	-37.65	1.69	48.52	
20	-40.03	1.68	48.28	
20	-42.53	1.69	48.54	
20	-45.16	1.69	49.24	
20	-47.92	1.70	50.30	
20	-50.81	1.71	51.67	
20	-53.85	1.73	53.24	
20	-57.05	1.74	54.49	
20	-60.40	1.74	54.92	
22.50	0	1.71	50.95	
22.50	-0.50	1.71	50.86	
22.50	-1.02	1.71	51.27	
22.50	-1.58	1.73	53.25	
22.50	-2.16	1.76	57.57	
22.50	-2.76	1.81	64.71	
22.50	-3.40	1.87	74.92	
22.50	-4.07	1.95	88.20	
22.50	-4.77	2.02	104.18	
22.50	-5.51	2.09	121.99	
22.50	-6.29	2.15	140.23	
22.50	-7.10	2.20	157.12	
22.50	-7.96	2.23	170.79	
22.50	-8.86	2.25	179.71	
22.50	-9.80	2.26	182.98	
22.50	-10.79	2.26	180.56	
22.50	-11.83	2.24	173.19	
22.50	-12.92	2.21	162.11	
22.50	-14.07	2.17	148.78	
22.50	-15.27	2.13	134.54	
22.50	-16.53	2.08	120.46	
22.50	-17.86	2.03	107.27	
22.50	-19.25	1.98	95.40	
22.50	-20.72	1.93	85.03	
22.50	-22.25	1.88	76.17	
22.50	-23.86	1.84	68.76	
22.50	-25.56	1.80	62.67	
22.50	-27.33	1.76	57.76	
22.50	-29.20	1.73	53.89	
22.50	-31.16	1.71	50.95	
22.50	-33.22	1.69	48.81	
22.50	-35.38	1.68	47.39	
22.50	-37.65	1.67	46.62	
22.50	-40.03	1.67	46.42	
22.50	-42.53	1.67	46.73	
22.50	-45.16	1.68	47.49	
22.50	-47.92	1.69	48.64	
22.50	-50.81	1.70	50.09	
22.50	-53.85	1.71	51.76	
22.50	-57.05	1.73	53.09	
22.50	-60.40	1.73	53.55	
25	0	1.71	51.02	
25	-0.50	1.71	50.91	
25	-1.02	1.71	51.26	
25	-1.58	1.73	53.19	
25	-2.16	1.76	57.47	
25	-2.76	1.81	64.61	
25	-3.40	1.87	74.88	
25	-4.07	1.95	88.28	
25	-4.77	2.02	104.47	
25	-5.51	2.09	122.57	
25	-6.29	2.15	141.17	
25	-7.10	2.20	158.43	
25	-7.96	2.24	172.42	
25	-8.86	2.26	181.54	
25	-9.80	2.27	184.84	
25	-10.79	2.26	182.25	
25	-11.83	2.24	174.54	
25	-12.92	2.21	163.01	
25	-14.07	2.17	149.17	
25	-15.27	2.13	134.42	
25	-16.53	2.08	119.88	
25	-17.86	2.03	106.30	
25	-19.25	1.97	94.11	
25	-20.72	1.92	83.50	
25	-22.25	1.87	74.47	
25	-23.86	1.83	66.94	
25	-25.56	1.78	60.77	
25	-27.33	1.75	55.82	
25	-29.20	1.72	51.93	
25	-31.16	1.69	48.98	
25	-33.22	1.67	46.85	
25	-35.38	1.66	45.46	
25	-37.65	1.65	44.72	
25	-40.03	1.65	44.56	
25	-42.53	1.65	44.93	
25	-45.16	1.66	45.76	
25	-47.92	1.67	46.98	
25	-50.81	1.69	48.52	
25	-53.85	1.70	50.28	
25	-57.05	1.71	51.70	
25	-60.40	1.72	52.18	
27.50	0	1.71	51.07	
27.50	-0.50	1.71	50.94	
27.50	-1.02	1.71	51.25	
27.50	-1.58	1.73	53.13	
27.50	-2.16	1.76	57.38	
27.50	-2.76	1.81	64.51	
27.50	-3.40	1.87	74.81	
27.50	-4.07	1.95	88.31	
27.50	-4.77	2.02	104.66	
27.50	-5.51	2.09	123.00	
27.50	-6.29	2.15	141.88	
27.50	-7.10	2.20	159.45	
27.50	-7.96	2.24	173.71	
27.50	-8.86	2.26	182.98	
27.50	-9.80	2.27	186.29	
27.50	-10.79	2.26	183.53	
27.50	-11.83	2.24	175.50	
27.50	-12.92	2.21	163.54	
27.50	-14.07	2.17	149.23	
27.50	-15.27	2.13	134.02	
27.50	-16.53	2.08	119.06	
27.50	-17.86	2.02	105.13	
27.50	-19.25	1.97	92.67	
27.50	-20.72	1.91	81.85	
27.50	-22.25	1.86	72.68	
27.50	-23.86	1.81	65.05	
27.50	-25.56	1.77	58.83	
27.50	-27.33	1.73	53.85	
27.50	-29.20	1.70	49.95	
27.50	-31.16	1.67	47.01	
27.50	-33.22	1.65	44.90	
27.50	-35.38	1.64	43.54	
27.50	-37.65	1.63	42.84	
27.50	-40.03	1.63	42.73	
27.50	-42.53	1.63	43.15	
27.50	-45.16	1.64	44.04	
27.50	-47.92	1.66	45.34	
27.50	-50.81	1.67	46.97	
27.50	-53.85	1.69	48.83	
27.50	-57.05	1.70	50.32	
27.50	-60.40	1.71	50.83	
30	0	1.71	50.89	
30	-0.50	1.71	50.77	
30	-1.02	1.71	51.07	
30	-1.58	1.72	52.95	
30	-2.16	1.76	57.21	
30	-2.76	1.81	64.35	
30	-3.40	1.87	74.69	
30	-4.07	1.95	88.28	
30	-4.77	2.02	104.78	
30	-5.51	2.09	123.32	
30	-6.29	2.15	142.46	
30	-7.10	2.20	160.30	
30	-7.96	2.24	174.80	
30	-8.86	2.27	184.22	
30	-9.80	2.27	187.51	
30	-10.79	2.27	184.59	
30	-11.83	2.25	176.24	
30	-12.92	2.21	163.88	
30	-14.07	2.17	149.11	
30	-15.27	2.13	133.45	
30	-16.53	2.07	118.10	
30	-17.86	2.02	103.85	
30	-19.25	1.96	91.14	
30	-20.72	1.90	80.14	
30	-22.25	1.85	70.84	
30	-23.86	1.80	63.14	
30	-25.56	1.75	56.88	
30	-27.33	1.72	51.88	
30	-29.20	1.68	47.99	
30	-31.16	1.65	45.07	
30	-33.22	1.63	42.99	
30	-35.38	1.62	41.66	
30	-37.65	1.61	40.99	
30	-40.03	1.61	40.93	
30	-42.53	1.62	41.41	
30	-45.16	1.63	42.37	
30	-47.92	1.64	43.74	
30	-50.81	1.66	45.45	
30	-53.85	1.68	47.41	
30	-57.05	1.69	48.98	
30	-60.40	1.69	49.51	
32.50	0	1.71	50.71	
32.50	-0.50	1.70	50.59	
32.50	-1.02	1.71	50.91	
32.50	-1.58	1.72	52.80	
32.50	-2.16	1.76	57.07	
32.50	-2.76	1.81	64.24	
32.50	-3.40	1.87	74.62	
32.50	-4.07	1.95	88.29	
32.50	-4.77	2.02	104.92	
32.50	-5.51	2.09	123.65	
32.50	-6.29	2.16	143.03	
32.50	-7.10	2.21	161.12	
32.50	-7.96	2.25	175.84	
32.50	-8.86	2.27	185.39	
32.50	-9.80	2.28	188.67	
32.50	-10.79	2.27	185.58	
32.50	-11.83	2.25	176.92	
32.50	-12.92	2.22	164.14	
32.50	-14.07	2.17	148.93	
32.50	-15.27	2.12	132.84	
32.50	-16.53	2.07	117.10	
32.50	-17.86	2.01	102.53	
32.50	-19.25	1.95	89.59	
32.50	-20.72	1.89	78.42	
32.50	-22.25	1.84	69.01	
32.50	-23.86	1.79	61.25	
32.50	-25.56	1.74	54.95	
32.50	-27.33	1.70	49.95	
32.50	-29.20	1.66	46.07	
32.50	-31.16	1.64	43.17	
32.50	-33.22	1.61	41.12	
32.50	-35.38	1.60	39.83	
32.50	-37.65	1.59	39.21	
32.50	-40.03	1.59	39.19	
32.50	-42.53	1.60	39.72	
32.50	-45.16	1.61	40.74	
32.50	-47.92	1.63	42.19	
32.50	-50.81	1.64	43.98	
32.50	-53.85	1.66	46.03	
32.50	-57.05	1.68	47.67	
32.50	-60.40	1.68	48.23	
35	0	1.70	50.44	
35	-0.50	1.70	50.34	
35	-1.02	1.70	50.70	
35	-1.58	1.72	52.63	
35	-2.16	1.76	56.94	
35	-2.76	1.81	64.15	
35	-3.40	1.87	74.58	
35	-4.07	1.95	88.33	
35	-4.77	2.02	105.09	
35	-5.51	2.09	124.00	
35	-6.29	2.16	143.60	
35	-7.10	2.21	161.95	
35	-7.96	2.25	176.90	
35	-8.86	2.27	186.58	
35	-9.80	2.28	189.86	
35	-10.79	2.27	186.61	
35	-11.83	2.25	177.64	
35	-12.92	2.22	164.45	
35	-14.07	2.17	148.78	
35	-15.27	2.12	132.25	
35	-16.53	2.06	116.13	
35	-17.86	2.01	101.25	
35	-19.25	1.94	88.07	
35	-20.72	1.89	76.74	
35	-22.25	1.83	67.23	
35	-23.86	1.77	59.41	
35	-25.56	1.72	53.09	
35	-27.33	1.68	48.08	
35	-29.20	1.65	44.22	
35	-31.16	1.62	41.34	
35	-33.22	1.59	39.32	
35	-35.38	1.58	38.06	
35	-37.65	1.57	37.48	
35	-40.03	1.57	37.52	
35	-42.53	1.58	38.10	
35	-45.16	1.59	39.18	
35	-47.92	1.61	40.70	
35	-50.81	1.63	42.57	
35	-53.85	1.65	44.71	
35	-57.05	1.67	46.42	
35	-60.40	1.67	47.00	
37.50	0	1.70	50.16	
37.50	-0.50	1.70	50.08	
37.50	-1.02	1.70	50.48	
37.50	-1.58	1.72	52.47	
37.50	-2.16	1.75	56.82	
37.50	-2.76	1.81	64.06	
37.50	-3.40	1.87	74.55	
37.50	-4.07	1.95	88.37	
37.50	-4.77	2.02	105.24	
37.50	-5.51	2.09	124.33	
37.50	-6.29	2.16	144.17	
37.50	-7.10	2.21	162.78	
37.50	-7.96	2.25	177.98	
37.50	-8.86	2.27	187.82	
37.50	-9.80	2.28	191.14	
37.50	-10.79	2.27	187.74	
37.50	-11.83	2.25	178.48	
37.50	-12.92	2.22	164.88	
37.50	-14.07	2.17	148.75	
37.50	-15.27	2.12	131.78	
37.50	-16.53	2.06	115.26	
37.50	-17.86	2.00	100.06	
37.50	-19.25	1.94	86.64	
37.50	-20.72	1.88	75.14	
37.50	-22.25	1.82	65.53	
37.50	-23.86	1.76	57.65	
37.50	-25.56	1.71	51.30	
37.50	-27.33	1.67	46.30	
37.50	-29.20	1.63	42.44	
37.50	-31.16	1.60	39.59	
37.50	-33.22	1.58	37.61	
37.50	-35.38	1.56	36.38	
37.50	-37.65	1.55	35.84	
37.50	-40.03	1.56	35.92	
37.50	-42.53	1.56	36.55	
37.50	-45.16	1.58	37.69	
37.50	-47.92	1.59	39.27	
37.50	-50.81	1.62	41.22	
37.50	-53.85	1.64	43.44	
37.50	-57.05	1.66	45.22	
37.50	-60.40	1.66	45.82	
40	0	1.70	49.71	
40	-0.50	1.70	49.66	
40	-1.02	1.70	50.13	
40	-1.58	1.72	52.19	
40	-2.16	1.75	56.60	
40	-2.76	1.81	63.90	
40	-3.40	1.87	74.44	
40	-4.07	1.95	88.35	
40	-4.77	2.02	105.34	
40	-5.51	2.10	124.61	
40	-6.29	2.16	144.70	
40	-7.10	2.21	163.60	
40	-7.96	2.25	179.07	
40	-8.86	2.28	189.13	
40	-9.80	2.28	192.51	
40	-10.79	2.28	189.01	
40	-11.83	2.25	179.48	
40	-12.92	2.22	165.48	
40	-14.07	2.17	148.89	
40	-15.27	2.12	131.46	
40	-16.53	2.06	114.54	
40	-17.86	2.00	99.01	
40	-19.25	1.93	85.33	
40	-20.72	1.87	73.66	
40	-22.25	1.81	63.94	
40	-23.86	1.75	55.99	
40	-25.56	1.70	49.62	
40	-27.33	1.65	44.61	
40	-29.20	1.61	40.77	
40	-31.16	1.58	37.94	
40	-33.22	1.56	35.99	
40	-35.38	1.54	34.80	
40	-37.65	1.54	34.29	
40	-40.03	1.54	34.41	
40	-42.53	1.55	35.09	
40	-45.16	1.56	36.28	
40	-47.92	1.58	37.92	
40	-50.81	1.60	39.94	
40	-53.85	1.63	42.24	
40	-57.05	1.64	44.08	
40	-60.40	1.65	44.71	
42.50	0	1.69	49.26	
42.50	-0.50	1.69	49.24	
42.50	-1.02	1.70	49.78	
42.50	-1.58	1.72	51.91	
42.50	-2.16	1.75	56.38	
42.50	-2.76	1.80	63.74	
42.50	-3.40	1.87	74.34	
42.50	-4.07	1.95	88.32	
42.50	-4.77	2.02	105.44	
42.50	-5.51	2.10	124.88	
42.50	-6.29	2.16	145.22	
42.50	-7.10	2.22	164.42	
42.50	-7.96	2.26	180.21	
42.50	-8.86	2.28	190.52	
42.50	-9.80	2.29	194.02	
42.50	-10.79	2.28	190.45	
42.50	-11.83	2.26	180.67	
42.50	-12.92	2.22	166.29	
42.50	-14.07	2.17	149.24	
42.50	-15.27	2.12	131.34	
42.50	-16.53	2.06	114.00	
42.50	-17.86	1.99	98.12	
42.50	-19.25	1.93	84.18	
42.50	-20.72	1.86	72.32	
42.50	-22.25	1.80	62.48	
42.50	-23.86	1.74	54.46	
42.50	-25.56	1.68	48.06	
42.50	-27.33	1.63	43.04	
42.50	-29.20	1.59	39.22	
42.50	-31.16	1.56	36.40	
42.50	-33.22	1.54	34.47	
42.50	-35.38	1.52	33.31	
42.50	-37.65	1.52	32.84	
42.50	-40.03	1.52	32.99	
42.50	-42.53	1.53	33.71	
42.50	-45.16	1.54	34.95	
42.50	-47.92	1.56	36.65	
42.50	-50.81	1.59	38.74	
42.50	-53.85	1.61	41.12	
42.50	-57.05	1.63	43.02	
42.50	-60.40	1.64	43.66	
45	0	1.69	48.86	
45	-0.50	1.69	48.87	
45	-1.02	1.69	49.49	
45	-1.58	1.71	51.70	
45	-2.16	1.75	56.23	
45	-2.76	1.80	63.63	
45	-3.40	1.87	74.28	
45	-4.07	1.95	88.32	
45	-4.77	2.02	105.54	
45	-5.51	2.10	125.15	
45	-6.29	2.16	145.73	
45	-7.10	2.22	165.25	
45	-7.96	2.26	181.37	
45	-8.86	2.28	191.98	
45	-9.80	2.29	195.64	
45	-10.79	2.28	192.07	
45	-11.83	2.26	182.07	
45	-12.92	2.22	167.32	
45	-14.07	2.18	149.82	
45	-15.27	2.12	131.44	
45	-16.53	2.06	113.66	
45	-17.86	1.99	97.42	
45	-19.25	1.92	83.20	
45	-20.72	1.85	71.15	
45	-22.25	1.79	61.17	
45	-23.86	1.72	53.08	
45	-25.56	1.67	46.63	
45	-27.33	1.62	41.60	
45	-29.20	1.58	37.78	
45	-31.16	1.54	34.98	
45	-33.22	1.52	33.07	
45	-35.38	1.50	31.94	
45	-37.65	1.50	31.49	
45	-40.03	1.50	31.68	
45	-42.53	1.51	32.43	
45	-45.16	1.53	33.72	
45	-47.92	1.55	35.47	
45	-50.81	1.58	37.62	
45	-53.85	1.60	40.06	
45	-57.05	1.62	42.02	
45	-60.40	1.63	42.68	
47.50	0	1.69	48.46	
47.50	-0.50	1.69	48.51	
47.50	-1.02	1.69	49.20	
47.50	-1.58	1.71	51.48	
47.50	-2.16	1.75	56.07	
47.50	-2.76	1.80	63.51	
47.50	-3.40	1.87	74.19	
47.50	-4.07	1.95	88.28	
47.50	-4.77	2.02	105.58	
47.50	-5.51	2.10	125.35	
47.50	-6.29	2.16	146.17	
47.50	-7.10	2.22	166.02	
47.50	-7.96	2.26	182.52	
47.50	-8.86	2.29	193.47	
47.50	-9.80	2.30	197.36	
47.50	-10.79	2.29	193.83	
47.50	-11.83	2.26	183.67	
47.50	-12.92	2.23	168.58	
47.50	-14.07	2.18	150.63	
47.50	-15.27	2.12	131.77	
47.50	-16.53	2.06	113.54	
47.50	-17.86	1.99	96.92	
47.50	-19.25	1.92	82.41	
47.50	-20.72	1.85	70.14	
47.50	-22.25	1.78	60.02	
47.50	-23.86	1.71	51.83	
47.50	-25.56	1.66	45.34	
47.50	-27.33	1.61	40.29	
47.50	-29.20	1.56	36.47	
47.50	-31.16	1.53	33.68	
47.50	-33.22	1.50	31.79	
47.50	-35.38	1.49	30.67	
47.50	-37.65	1.48	30.25	
47.50	-40.03	1.48	30.46	
47.50	-42.53	1.49	31.25	
47.50	-45.16	1.51	32.57	
47.50	-47.92	1.54	34.37	
47.50	-50.81	1.56	36.58	
47.50	-53.85	1.59	39.09	
47.50	-57.05	1.61	41.10	
47.50	-60.40	1.62	41.78	
50	0	1.68	47.98	
50	-0.50	1.68	48.07	
50	-1.02	1.69	48.83	
50	-1.58	1.71	51.18	
50	-2.16	1.75	55.82	
