#X	Z	log_Rho	Rho
7.50	0	2.30	197.38	
7.50	-0.50	2.30	197.58	
7.50	-1.02	2.30	197.88	
7.50	-1.58	2.30	197.85	
7.50	-2.16	2.30	197.40	
7.50	-2.76	2.29	196.84	
7.50	-3.40	2.29	196.66	
7.50	-4.07	2.30	197.47	
7.50	-4.77	2.30	199.79	
7.50	-5.51	2.31	204.08	
7.50	-6.29	2.32	210.61	
7.50	-7.10	2.34	219.48	
7.50	-7.96	2.36	230.60	
7.50	-8.86	2.39	243.62	
7.50	-9.80	2.41	257.93	
7.50	-10.79	2.44	272.56	
7.50	-11.83	2.46	286.23	
7.50	-12.92	2.47	297.36	
7.50	-14.07	2.48	304.28	
7.50	-15.27	2.48	305.48	
7.50	-16.53	2.48	299.91	
7.50	-17.86	2.46	287.27	
7.50	-19.25	2.43	268.16	
7.50	-20.72	2.39	243.92	
7.50	-22.25	2.34	216.44	
7.50	-23.86	2.27	187.71	
7.50	-25.56	2.20	159.51	
7.50	-27.33	2.12	133.19	
7.50	-29.20	2.04	109.60	
7.50	-31.16	1.95	89.13	
7.50	-33.22	1.86	71.82	
7.50	-35.38	1.76	57.48	
7.50	-37.65	1.66	45.77	
7.50	-40.03	1.56	36.34	
7.50	-42.53	1.46	28.81	
7.50	-45.16	1.36	22.85	
7.50	-47.92	1.26	18.18	
7.50	-50.81	1.16	14.53	
7.50	-53.85	1.07	11.71	
7.50	-57.05	1.00	10.03	
7.50	-60.40	0.98	9.54	
10	0	2.29	194.95	
10	-0.50	2.29	195.49	
10	-1.02	2.29	196.52	
10	-1.58	2.29	197.09	
10	-2.16	2.29	196.85	
10	-2.76	2.29	196.04	
10	-3.40	2.29	195.27	
10	-4.07	2.29	195.28	
10	-4.77	2.29	196.75	
10	-5.51	2.30	200.26	
10	-6.29	2.31	206.18	
10	-7.10	2.33	214.69	
10	-7.96	2.35	225.76	
10	-8.86	2.38	239.10	
10	-9.80	2.41	254.11	
10	-10.79	2.43	269.85	
10	-11.83	2.45	284.98	
10	-12.92	2.47	297.84	
10	-14.07	2.49	306.57	
10	-15.27	2.49	309.44	
10	-16.53	2.48	305.19	
10	-17.86	2.47	293.39	
10	-19.25	2.44	274.54	
10	-20.72	2.40	250.07	
10	-22.25	2.35	221.98	
10	-23.86	2.28	192.44	
10	-25.56	2.21	163.38	
10	-27.33	2.13	136.26	
10	-29.20	2.05	112.00	
10	-31.16	1.96	91.00	
10	-33.22	1.87	73.28	
10	-35.38	1.77	58.64	
10	-37.65	1.67	46.71	
10	-40.03	1.57	37.11	
10	-42.53	1.47	29.46	
10	-45.16	1.37	23.40	
10	-47.92	1.27	18.64	
10	-50.81	1.17	14.92	
10	-53.85	1.08	12.04	
10	-57.05	1.01	10.31	
10	-60.40	0.99	9.81	
12.50	0	2.29	193.10	
12.50	-0.50	2.29	193.96	
12.50	-1.02	2.29	195.67	
12.50	-1.58	2.29	196.90	
12.50	-2.16	2.29	197.01	
12.50	-2.76	2.29	196.17	
12.50	-3.40	2.29	195.01	
12.50	-4.07	2.29	194.41	
12.50	-4.77	2.29	195.18	
12.50	-5.51	2.30	198.00	
12.50	-6.29	2.31	203.34	
12.50	-7.10	2.33	211.44	
12.50	-7.96	2.35	222.34	
12.50	-8.86	2.37	235.81	
12.50	-9.80	2.40	251.30	
12.50	-10.79	2.43	267.87	
12.50	-11.83	2.45	284.18	
12.50	-12.92	2.47	298.47	
12.50	-14.07	2.49	308.75	
12.50	-15.27	2.50	313.10	
12.50	-16.53	2.49	310.05	
12.50	-17.86	2.48	299.01	
12.50	-19.25	2.45	280.41	
12.50	-20.72	2.41	255.74	
12.50	-22.25	2.36	227.09	
12.50	-23.86	2.29	196.81	
12.50	-25.56	2.22	166.96	
12.50	-27.33	2.14	139.11	
12.50	-29.20	2.06	114.22	
12.50	-31.16	1.97	92.72	
12.50	-33.22	1.87	74.63	
12.50	-35.38	1.78	59.71	
12.50	-37.65	1.68	47.58	
12.50	-40.03	1.58	37.83	
12.50	-42.53	1.48	30.06	
12.50	-45.16	1.38	23.91	
12.50	-47.92	1.28	19.08	
12.50	-50.81	1.18	15.30	
12.50	-53.85	1.09	12.35	
12.50	-57.05	1.02	10.59	
12.50	-60.40	1.00	10.08	
15	0	2.28	192.75	
15	-0.50	2.29	193.80	
15	-1.02	2.29	195.98	
15	-1.58	2.30	197.67	
15	-2.16	2.30	198.05	
15	-2.76	2.29	197.19	
15	-3.40	2.29	195.75	
15	-4.07	2.29	194.67	
15	-4.77	2.29	194.87	
15	-5.51	2.29	197.10	
15	-6.29	2.31	201.92	
15	-7.10	2.32	209.63	
15	-7.96	2.34	220.32	
15	-8.86	2.37	233.82	
15	-9.80	2.40	249.62	
15	-10.79	2.43	266.81	
15	-11.83	2.45	284.04	
15	-12.92	2.48	299.48	
15	-14.07	2.49	311.03	
15	-15.27	2.50	316.60	
15	-16.53	2.50	314.55	
15	-17.86	2.48	304.14	
15	-19.25	2.46	285.74	
15	-20.72	2.42	260.86	
15	-22.25	2.36	231.70	
15	-23.86	2.30	200.74	
15	-25.56	2.23	170.18	
15	-27.33	2.15	141.66	
15	-29.20	2.07	116.22	
15	-31.16	1.97	94.28	
15	-33.22	1.88	75.85	
15	-35.38	1.78	60.68	
15	-37.65	1.68	48.38	
15	-40.03	1.59	38.50	
15	-42.53	1.49	30.63	
15	-45.16	1.39	24.40	
15	-47.92	1.29	19.50	
15	-50.81	1.19	15.66	
15	-53.85	1.10	12.66	
15	-57.05	1.04	10.87	
15	-60.40	1.01	10.35	
17.50	0	2.28	192.67	
17.50	-0.50	2.29	193.87	
17.50	-1.02	2.29	196.42	
17.50	-1.58	2.30	198.49	
17.50	-2.16	2.30	199.13	
17.50	-2.76	2.30	198.31	
17.50	-3.40	2.29	196.72	
17.50	-4.07	2.29	195.33	
17.50	-4.77	2.29	195.13	
17.50	-5.51	2.29	196.95	
17.50	-6.29	2.30	201.39	
17.50	-7.10	2.32	208.81	
17.50	-7.96	2.34	219.36	
17.50	-8.86	2.37	232.89	
17.50	-9.80	2.40	248.93	
17.50	-10.79	2.43	266.61	
17.50	-11.83	2.45	284.55	
17.50	-12.92	2.48	300.89	
17.50	-14.07	2.50	313.44	
17.50	-15.27	2.51	319.98	
17.50	-16.53	2.50	318.70	
17.50	-17.86	2.49	308.76	
17.50	-19.25	2.46	290.47	
17.50	-20.72	2.42	265.35	
17.50	-22.25	2.37	235.73	
17.50	-23.86	2.31	204.16	
17.50	-25.56	2.24	172.97	
17.50	-27.33	2.16	143.88	
17.50	-29.20	2.07	117.96	
17.50	-31.16	1.98	95.64	
17.50	-33.22	1.89	76.93	
17.50	-35.38	1.79	61.56	
17.50	-37.65	1.69	49.10	
17.50	-40.03	1.59	39.11	
17.50	-42.53	1.49	31.16	
17.50	-45.16	1.40	24.86	
17.50	-47.92	1.30	19.91	
17.50	-50.81	1.20	16.01	
17.50	-53.85	1.11	12.97	
17.50	-57.05	1.05	11.15	
17.50	-60.40	1.03	10.62	
20	0	2.29	193.00	
20	-0.50	2.29	194.22	
20	-1.02	2.29	196.82	
20	-1.58	2.30	198.98	
20	-2.16	2.30	199.68	
20	-2.76	2.30	198.86	
20	-3.40	2.29	197.19	
20	-4.07	2.29	195.65	
20	-4.77	2.29	195.26	
20	-5.51	2.29	196.89	
20	-6.29	2.30	201.16	
20	-7.10	2.32	208.48	
20	-7.96	2.34	219.01	
20	-8.86	2.37	232.64	
20	-9.80	2.40	248.94	
20	-10.79	2.43	267.04	
20	-11.83	2.46	285.56	
20	-12.92	2.48	302.62	
20	-14.07	2.50	315.93	
20	-15.27	2.51	323.17	
20	-16.53	2.51	322.44	
20	-17.86	2.50	312.79	
20	-19.25	2.47	294.51	
20	-20.72	2.43	269.14	
20	-22.25	2.38	239.08	
20	-23.86	2.32	206.99	
20	-25.56	2.24	175.28	
20	-27.33	2.16	145.72	
20	-29.20	2.08	119.41	
20	-31.16	1.99	96.79	
20	-33.22	1.89	77.86	
20	-35.38	1.79	62.33	
20	-37.65	1.70	49.75	
20	-40.03	1.60	39.68	
20	-42.53	1.50	31.66	
20	-45.16	1.40	25.31	
20	-47.92	1.31	20.30	
20	-50.81	1.21	16.37	
20	-53.85	1.12	13.28	
20	-57.05	1.06	11.43	
20	-60.40	1.04	10.89	
22.50	0	2.29	193.24	
22.50	-0.50	2.29	194.40	
22.50	-1.02	2.29	196.88	
22.50	-1.58	2.30	198.94	
22.50	-2.16	2.30	199.60	
22.50	-2.76	2.30	198.77	
22.50	-3.40	2.29	197.09	
22.50	-4.07	2.29	195.54	
22.50	-4.77	2.29	195.14	
22.50	-5.51	2.29	196.76	
22.50	-6.29	2.30	201.05	
22.50	-7.10	2.32	208.42	
22.50	-7.96	2.34	219.05	
22.50	-8.86	2.37	232.87	
22.50	-9.80	2.40	249.45	
22.50	-10.79	2.43	267.93	
22.50	-11.83	2.46	286.93	
22.50	-12.92	2.48	304.52	
22.50	-14.07	2.50	318.37	
22.50	-15.27	2.51	326.08	
22.50	-16.53	2.51	325.68	
22.50	-17.86	2.50	316.15	
22.50	-19.25	2.47	297.79	
22.50	-20.72	2.43	272.16	
22.50	-22.25	2.38	241.71	
22.50	-23.86	2.32	209.19	
22.50	-25.56	2.25	177.07	
22.50	-27.33	2.17	147.16	
22.50	-29.20	2.08	120.56	
22.50	-31.16	1.99	97.72	
22.50	-33.22	1.90	78.63	
22.50	-35.38	1.80	62.98	
22.50	-37.65	1.70	50.33	
22.50	-40.03	1.60	40.19	
22.50	-42.53	1.51	32.13	
22.50	-45.16	1.41	25.73	
22.50	-47.92	1.32	20.69	
22.50	-50.81	1.22	16.72	
22.50	-53.85	1.13	13.60	
22.50	-57.05	1.07	11.71	
22.50	-60.40	1.05	11.17	
25	0	2.29	194.46	
25	-0.50	2.29	195.52	
25	-1.02	2.30	197.76	
25	-1.58	2.30	199.56	
25	-2.16	2.30	199.99	
25	-2.76	2.30	199.01	
25	-3.40	2.29	197.23	
25	-4.07	2.29	195.64	
25	-4.77	2.29	195.24	
25	-5.51	2.29	196.88	
25	-6.29	2.30	201.23	
25	-7.10	2.32	208.70	
25	-7.96	2.34	219.49	
25	-8.86	2.37	233.51	
25	-9.80	2.40	250.35	
25	-10.79	2.43	269.15	
25	-11.83	2.46	288.51	
25	-12.92	2.49	306.46	
25	-14.07	2.51	320.65	
25	-15.27	2.52	328.60	
25	-16.53	2.52	328.32	
25	-17.86	2.50	318.77	
25	-19.25	2.48	300.23	
25	-20.72	2.44	274.33	
25	-22.25	2.39	243.57	
25	-23.86	2.32	210.73	
25	-25.56	2.25	178.32	
25	-27.33	2.17	148.17	
25	-29.20	2.08	121.39	
25	-31.16	1.99	98.43	
25	-33.22	1.90	79.25	
25	-35.38	1.80	63.53	
25	-37.65	1.71	50.83	
25	-40.03	1.61	40.66	
25	-42.53	1.51	32.57	
25	-45.16	1.42	26.15	
25	-47.92	1.32	21.07	
25	-50.81	1.23	17.07	
25	-53.85	1.14	13.92	
25	-57.05	1.08	12.00	
25	-60.40	1.06	11.45	
27.50	0	2.29	195.90	
27.50	-0.50	2.29	196.87	
27.50	-1.02	2.30	198.90	
27.50	-1.58	2.30	200.42	
27.50	-2.16	2.30	200.59	
27.50	-2.76	2.30	199.40	
27.50	-3.40	2.30	197.49	
27.50	-4.07	2.29	195.84	
27.50	-4.77	2.29	195.44	
27.50	-5.51	2.29	197.15	
27.50	-6.29	2.30	201.60	
27.50	-7.10	2.32	209.22	
27.50	-7.96	2.34	220.18	
27.50	-8.86	2.37	234.42	
27.50	-9.80	2.40	251.50	
27.50	-10.79	2.43	270.55	
27.50	-11.83	2.46	290.15	
27.50	-12.92	2.49	308.31	
27.50	-14.07	2.51	322.63	
27.50	-15.27	2.52	330.63	
27.50	-16.53	2.52	330.28	
27.50	-17.86	2.51	320.57	
27.50	-19.25	2.48	301.81	
27.50	-20.72	2.44	275.65	
27.50	-22.25	2.39	244.64	
27.50	-23.86	2.33	211.60	
27.50	-25.56	2.25	179.02	
27.50	-27.33	2.17	148.77	
27.50	-29.20	2.09	121.92	
27.50	-31.16	2.00	98.92	
27.50	-33.22	1.90	79.71	
27.50	-35.38	1.81	63.99	
27.50	-37.65	1.71	51.28	
27.50	-40.03	1.61	41.10	
27.50	-42.53	1.52	32.99	
27.50	-45.16	1.42	26.55	
27.50	-47.92	1.33	21.45	
27.50	-50.81	1.24	17.42	
27.50	-53.85	1.15	14.24	
27.50	-57.05	1.09	12.30	
27.50	-60.40	1.07	11.74	
30	0	2.29	197.09	
30	-0.50	2.30	197.95	
30	-1.02	2.30	199.68	
30	-1.58	2.30	200.84	
30	-2.16	2.30	200.68	
30	-2.76	2.30	199.25	
30	-3.40	2.29	197.23	
30	-4.07	2.29	195.57	
30	-4.77	2.29	195.26	
30	-5.51	2.29	197.12	
30	-6.29	2.30	201.77	
30	-7.10	2.32	209.62	
30	-7.96	2.34	220.83	
30	-8.86	2.37	235.33	
30	-9.80	2.40	252.66	
30	-10.79	2.43	271.93	
30	-11.83	2.46	291.68	
30	-12.92	2.49	309.92	
30	-14.07	2.51	324.22	
30	-15.27	2.52	332.08	
30	-16.53	2.52	331.52	
30	-17.86	2.51	321.53	
30	-19.25	2.48	302.51	
30	-20.72	2.44	276.12	
30	-22.25	2.39	244.95	
30	-23.86	2.33	211.82	
30	-25.56	2.25	179.21	
30	-27.33	2.17	148.97	
30	-29.20	2.09	122.16	
30	-31.16	2.00	99.20	
30	-33.22	1.90	80.04	
30	-35.38	1.81	64.35	
30	-37.65	1.71	51.66	
30	-40.03	1.62	41.50	
30	-42.53	1.52	33.39	
30	-45.16	1.43	26.95	
30	-47.92	1.34	21.84	
30	-50.81	1.25	17.79	
30	-53.85	1.16	14.57	
30	-57.05	1.10	12.61	
30	-60.40	1.08	12.04	
32.50	0	2.30	198.05	
32.50	-0.50	2.30	198.75	
32.50	-1.02	2.30	200.08	
32.50	-1.58	2.30	200.77	
32.50	-2.16	2.30	200.20	
32.50	-2.76	2.30	198.51	
32.50	-3.40	2.29	196.39	
32.50	-4.07	2.29	194.78	
32.50	-4.77	2.29	194.62	
32.50	-5.51	2.29	196.72	
32.50	-6.29	2.30	201.66	
32.50	-7.10	2.32	209.82	
32.50	-7.96	2.35	221.36	
32.50	-8.86	2.37	236.15	
32.50	-9.80	2.40	253.74	
32.50	-10.79	2.44	273.20	
32.50	-11.83	2.47	293.05	
32.50	-12.92	2.49	311.25	
32.50	-14.07	2.51	325.37	
32.50	-15.27	2.52	332.96	
32.50	-16.53	2.52	332.04	
32.50	-17.86	2.51	321.70	
32.50	-19.25	2.48	302.38	
32.50	-20.72	2.44	275.80	
32.50	-22.25	2.39	244.55	
32.50	-23.86	2.33	211.44	
32.50	-25.56	2.25	178.93	
32.50	-27.33	2.17	148.82	
32.50	-29.20	2.09	122.14	
32.50	-31.16	2.00	99.31	
32.50	-33.22	1.90	80.25	
32.50	-35.38	1.81	64.63	
32.50	-37.65	1.72	52.00	
32.50	-40.03	1.62	41.87	
32.50	-42.53	1.53	33.79	
32.50	-45.16	1.44	27.35	
32.50	-47.92	1.35	22.23	
32.50	-50.81	1.26	18.16	
32.50	-53.85	1.17	14.92	
32.50	-57.05	1.11	12.93	
32.50	-60.40	1.09	12.35	
35	0	2.30	199.45	
35	-0.50	2.30	199.96	
35	-1.02	2.30	200.83	
35	-1.58	2.30	200.98	
35	-2.16	2.30	199.94	
35	-2.76	2.30	197.92	
35	-3.40	2.29	195.64	
35	-4.07	2.29	194.04	
35	-4.77	2.29	194.04	
35	-5.51	2.29	196.38	
35	-6.29	2.30	201.62	
35	-7.10	2.32	210.11	
35	-7.96	2.35	221.97	
35	-8.86	2.37	237.06	
35	-9.80	2.41	254.89	
35	-10.79	2.44	274.48	
35	-11.83	2.47	294.32	
35	-12.92	2.49	312.36	
35	-14.07	2.51	326.17	
35	-15.27	2.52	333.33	
35	-16.53	2.52	331.93	
35	-17.86	2.51	321.16	
35	-19.25	2.48	301.52	
35	-20.72	2.44	274.79	
35	-22.25	2.39	243.54	
35	-23.86	2.32	210.56	
35	-25.56	2.25	178.25	
35	-27.33	2.17	148.36	
35	-29.20	2.09	121.91	
35	-31.16	2.00	99.26	
35	-33.22	1.91	80.36	
35	-35.38	1.81	64.86	
35	-37.65	1.72	52.31	
35	-40.03	1.63	42.23	
35	-42.53	1.53	34.18	
35	-45.16	1.44	27.75	
35	-47.92	1.35	22.63	
35	-50.81	1.27	18.54	
35	-53.85	1.18	15.27	
35	-57.05	1.12	13.26	
35	-60.40	1.10	12.66	
37.50	0	2.30	200.99	
37.50	-0.50	2.30	201.33	
37.50	-1.02	2.30	201.79	
37.50	-1.58	2.30	201.45	
37.50	-2.16	2.30	199.97	
37.50	-2.76	2.30	197.65	
37.50	-3.40	2.29	195.24	
37.50	-4.07	2.29	193.67	
37.50	-4.77	2.29	193.82	
37.50	-5.51	2.29	196.40	
37.50	-6.29	2.31	201.93	
37.50	-7.10	2.32	210.74	
37.50	-7.96	2.35	222.91	
37.50	-8.86	2.38	238.27	
37.50	-9.80	2.41	256.27	
37.50	-10.79	2.44	275.91	
37.50	-11.83	2.47	295.64	
37.50	-12.92	2.50	313.38	
37.50	-14.07	2.51	326.72	
37.50	-15.27	2.52	333.31	
37.50	-16.53	2.52	331.33	
37.50	-17.86	2.51	320.05	
37.50	-19.25	2.48	300.08	
37.50	-20.72	2.44	273.22	
37.50	-22.25	2.38	242.04	
37.50	-23.86	2.32	209.27	
37.50	-25.56	2.25	177.25	
37.50	-27.33	2.17	147.67	
37.50	-29.20	2.08	121.51	
37.50	-31.16	2.00	99.11	
37.50	-33.22	1.91	80.40	
37.50	-35.38	1.81	65.04	
37.50	-37.65	1.72	52.60	
37.50	-40.03	1.63	42.59	
37.50	-42.53	1.54	34.57	
37.50	-45.16	1.45	28.16	
37.50	-47.92	1.36	23.03	
37.50	-50.81	1.28	18.93	
37.50	-53.85	1.19	15.63	
37.50	-57.05	1.13	13.59	
37.50	-60.40	1.11	12.99	
40	0	2.31	202.39	
40	-0.50	2.31	202.60	
40	-1.02	2.31	202.75	
40	-1.58	2.31	202.02	
40	-2.16	2.30	200.19	
40	-2.76	2.30	197.64	
40	-3.40	2.29	195.15	
40	-4.07	2.29	193.64	
40	-4.77	2.29	193.96	
40	-5.51	2.29	196.80	
40	-6.29	2.31	202.63	
40	-7.10	2.33	211.75	
40	-7.96	2.35	224.20	
40	-8.86	2.38	239.78	
40	-9.80	2.41	257.90	
40	-10.79	2.44	277.51	
40	-11.83	2.47	297.01	
40	-12.92	2.50	314.34	
40	-14.07	2.51	327.10	
40	-15.27	2.52	332.99	
40	-16.53	2.52	330.34	
40	-17.86	2.50	318.51	
40	-19.25	2.47	298.19	
40	-20.72	2.43	271.24	
40	-22.25	2.38	240.18	
40	-23.86	2.32	207.69	
40	-25.56	2.25	176.02	
40	-27.33	2.17	146.82	
40	-29.20	2.08	121.00	
40	-31.16	2.00	98.88	
40	-33.22	1.91	80.40	
40	-35.38	1.81	65.21	
40	-37.65	1.72	52.88	
40	-40.03	1.63	42.95	
40	-42.53	1.54	34.97	
40	-45.16	1.46	28.58	
40	-47.92	1.37	23.45	
40	-50.81	1.29	19.33	
40	-53.85	1.20	16.01	
40	-57.05	1.14	13.93	
40	-60.40	1.12	13.32	
42.50	0	2.31	203.63	
42.50	-0.50	2.31	203.74	
42.50	-1.02	2.31	203.59	
42.50	-1.58	2.31	202.51	
42.50	-2.16	2.30	200.37	
42.50	-2.76	2.30	197.63	
42.50	-3.40	2.29	195.09	
42.50	-4.07	2.29	193.67	
42.50	-4.77	2.29	194.19	
42.50	-5.51	2.30	197.30	
42.50	-6.29	2.31	203.45	
42.50	-7.10	2.33	212.89	
42.50	-7.96	2.35	225.63	
42.50	-8.86	2.38	241.42	
42.50	-9.80	2.41	259.63	
42.50	-10.79	2.45	279.16	
42.50	-11.83	2.47	298.38	
42.50	-12.92	2.50	315.21	
42.50	-14.07	2.51	327.30	
42.50	-15.27	2.52	332.44	
42.50	-16.53	2.52	329.06	
42.50	-17.86	2.50	316.66	
42.50	-19.25	2.47	296.01	
42.50	-20.72	2.43	268.99	
42.50	-22.25	2.38	238.10	
42.50	-23.86	2.31	205.93	
42.50	-25.56	2.24	174.67	
42.50	-27.33	2.16	145.88	
42.50	-29.20	2.08	120.43	
42.50	-31.16	1.99	98.63	
42.50	-33.22	1.91	80.38	
42.50	-35.38	1.82	65.37	
42.50	-37.65	1.73	53.17	
42.50	-40.03	1.64	43.31	
42.50	-42.53	1.55	35.38	
42.50	-45.16	1.46	29.01	
42.50	-47.92	1.38	23.88	
42.50	-50.81	1.30	19.74	
42.50	-53.85	1.21	16.38	
42.50	-57.05	1.15	14.28	
42.50	-60.40	1.14	13.65	
45	0	2.31	204.20	
45	-0.50	2.31	204.20	
45	-1.02	2.31	203.80	
45	-1.58	2.31	202.40	
45	-2.16	2.30	200.01	
45	-2.76	2.29	197.14	
45	-3.40	2.29	194.62	
45	-4.07	2.29	193.35	
45	-4.77	2.29	194.13	
45	-5.51	2.30	197.57	
45	-6.29	2.31	204.08	
45	-7.10	2.33	213.87	
45	-7.96	2.36	226.93	
45	-8.86	2.39	242.94	
45	-9.80	2.42	261.24	
45	-10.79	2.45	280.68	
45	-11.83	2.48	299.60	
45	-12.92	2.50	315.91	
45	-14.07	2.51	327.31	
45	-15.27	2.52	331.68	
45	-16.53	2.52	327.57	
45	-17.86	2.50	314.62	
45	-19.25	2.47	293.67	
45	-20.72	2.43	266.62	
45	-22.25	2.37	235.93	
45	-23.86	2.31	204.12	
45	-25.56	2.24	173.29	
45	-27.33	2.16	144.93	
45	-29.20	2.08	119.86	
45	-31.16	1.99	98.37	
45	-33.22	1.91	80.38	
45	-35.38	1.82	65.55	
45	-37.65	1.73	53.47	
45	-40.03	1.64	43.69	
45	-42.53	1.55	35.80	
45	-45.16	1.47	29.45	
45	-47.92	1.39	24.32	
45	-50.81	1.30	20.16	
45	-53.85	1.22	16.76	
45	-57.05	1.17	14.63	
45	-60.40	1.15	13.98	
47.50	0	2.31	204.65	
47.50	-0.50	2.31	204.53	
47.50	-1.02	2.31	203.83	
47.50	-1.58	2.31	202.10	
47.50	-2.16	2.30	199.45	
47.50	-2.76	2.29	196.44	
47.50	-3.40	2.29	193.94	
47.50	-4.07	2.29	192.82	
47.50	-4.77	2.29	193.85	
47.50	-5.51	2.30	197.61	
47.50	-6.29	2.31	204.47	
47.50	-7.10	2.33	214.62	
47.50	-7.96	2.36	227.98	
47.50	-8.86	2.39	244.23	
47.50	-9.80	2.42	262.61	
47.50	-10.79	2.45	281.96	
47.50	-11.83	2.48	300.57	
47.50	-12.92	2.50	316.38	
47.50	-14.07	2.51	327.11	
47.50	-15.27	2.52	330.74	
47.50	-16.53	2.51	325.96	
47.50	-17.86	2.49	312.50	
47.50	-19.25	2.46	291.30	
47.50	-20.72	2.42	264.25	
47.50	-22.25	2.37	233.79	
47.50	-23.86	2.31	202.35	
47.50	-25.56	2.24	171.95	
47.50	-27.33	2.16	144.02	
47.50	-29.20	2.08	119.34	
47.50	-31.16	1.99	98.16	
47.50	-33.22	1.91	80.40	
47.50	-35.38	1.82	65.75	
47.50	-37.65	1.73	53.79	
47.50	-40.03	1.64	44.08	
47.50	-42.53	1.56	36.24	
47.50	-45.16	1.48	29.90	
47.50	-47.92	1.39	24.76	
47.50	-50.81	1.31	20.57	
47.50	-53.85	1.23	17.14	
47.50	-57.05	1.18	14.97	
47.50	-60.40	1.16	14.31	
50	0	2.31	205.51	
50	-0.50	2.31	205.27	
50	-1.02	2.31	204.26	
50	-1.58	2.31	202.18	
50	-2.16	2.30	199.21	
